Unique-id,namea_x,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,avgTimeCorrectAction,percentageRecent5Wrong,timePerActionChange,efficiencyScore,changeInKnowledge,avgBugVsAvgRight,totalWrongActions,avgActionDuration,recentCorrectnessChange,help,Pknow-2,pknow-1,time
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-89,stuZmwzvdx,N,1.0,0.0,0,0,0,0,0,0.25,3.25,-0.502711988,-1.385975674,-2.249934144,0.0,1.25,0,0.0,3.961616162,0.0,0.0,0,0.0,0.0,0,0,3.25,0.0,-0.7116161619999999,-2.010847952,1.999899152,-1.0,0.0,1.373644006,0.0,0,0.999899152,0.999899152,7
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-9,stuZbesazn,N,0.8,0.2,0,0,0,0,0,0.0,4.6,-0.427734724,-1.355006092,-2.01141305,0.2,0.4,0,0.2,3.376666667,0.0,0.0,0,0.0,0.0,0,0,5.749999999999999,0.0,1.2233333329999998,-1.710938896,0.0,-0.6000000000000001,0.0,2.0861326379999996,0.0,0,0.999899152,0.999899152,4
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-9,stuZbesazn,N,0.8,0.2,0,0,0,0,0,0.0,4.6,-0.427734724,-1.355006092,-2.01141305,0.2,0.4,0,0.2,3.376666667,0.0,0.0,0,0.0,0.0,0,0,5.749999999999999,0.0,1.2233333329999998,-1.710938896,-0.11161247799999996,-0.6000000000000001,0.0,2.0861326379999996,0.0,0,0.888286674,0.888286674,0
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-9,stuZbesazn,N,0.8,0.2,0,0,0,0,0,0.0,4.6,-0.427734724,-1.355006092,-2.01141305,0.2,0.4,0,0.2,3.376666667,0.0,0.0,0,0.0,0.0,0,0,5.749999999999999,0.0,1.2233333329999998,-1.710938896,0.10017763299999993,-0.6000000000000001,0.0,2.0861326379999996,0.0,0,0.988464307,0.988464307,0
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-9,stuZbesazn,N,0.8,0.2,0,0,0,0,0,0.0,4.6,-0.427734724,-1.355006092,-2.01141305,0.2,0.4,0,0.2,3.376666667,0.0,0.0,0,0.0,0.0,0,0,5.749999999999999,0.0,1.2233333329999998,-1.710938896,0.011526315999999981,-0.6000000000000001,0.0,2.0861326379999996,0.0,0,0.999990623,0.999990623,6
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-9,stuZbesazn,N,0.8,0.2,0,0,0,0,0,0.0,4.6,-0.427734724,-1.355006092,-2.01141305,0.2,0.4,0,0.2,3.376666667,0.0,0.0,0,0.0,0.0,0,0,5.749999999999999,0.0,1.2233333329999998,-1.710938896,-0.03409592099999992,-0.6000000000000001,0.0,2.0861326379999996,0.0,0,0.965894702,0.965894702,13
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-90,stuZc0q0x3,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.131914894,0.881230787,0.556122616,0.0,0.0,0,0.0,7.2,0.0,0.0,0,1.0,0.0,0,0,5.0,0.2,-2.2,-inf,0.03409592099999992,-1.0,0.0,2.434042553,-1.0,0,0.999990623,0.999990623,5
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-92,stuZy39wrp,N,0.5,0.5,0,0,0,0,0,0.5,6.5,0.196808511,0.405680701,0.675878589,0.5,1.0,0,0.5,5.0,0.5,0.5,0,1.5,0.0,0,0,13.0,0.3,1.5,0.0984042555,-0.713892303,0.0,0.0,3.3484042555,-0.5,0,0.28609832,0.28609832,5
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-92,stuZy39wrp,N,0.5,0.5,0,0,0,0,0,0.5,6.5,0.196808511,0.405680701,0.675878589,0.5,1.0,0,0.5,5.0,0.5,0.5,0,1.5,0.0,0,0,13.0,0.3,1.5,0.0984042555,0.702365987,0.0,0.0,3.3484042555,0.0,0,0.988464307,-1.0,8
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-93,stuZz7hnu0,N,1.0,0.0,0,0,0,0,0,0.0,-1.0,-1.0,-0.101391482,-1.36904214,0.0,0.0,0,0.0,7.0,0.0,0.0,0,0.0,0.0,0,0,-1.0,0.0,-8.0,-inf,1.9997122859999998,-1.0,0.0,-1.0,1.5,0,0.999712286,0.999712286,-1
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-1,stuZu7hfhw,N,1.0,0.0,0,0,0,0,0,0.5,8.75,-0.439864368,-1.407490889,-2.144496906,0.0,5.75,0,0.0,11.125,0.0,0.5,0,0.75,0.0,0,0,8.75,0.15,-2.375,-0.879728736,0.00020629700000007745,-1.0,0.0,4.155067816,-0.75,0,0.999918583,-1.0,7
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-1,stuZu7hfhw,N,1.0,0.0,0,0,0,0,0,0.5,8.75,-0.439864368,-1.407490889,-2.144496906,0.0,5.75,0,0.0,11.125,0.0,0.5,0,0.75,0.0,0,0,8.75,0.15,-2.375,-0.879728736,1.999999128,-1.0,0.0,4.155067816,0.0,0,0.999999128,-1.0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-1,stuZu7hfhw,N,1.0,0.0,0,0,0,0,0,0.5,8.75,-0.439864368,-1.407490889,-2.144496906,0.0,5.75,0,0.0,11.125,0.0,0.5,0,0.75,0.0,0,0,8.75,0.15,-2.375,-0.879728736,1.999999919,-1.0,0.0,4.155067816,0.0,0,0.999999919,0.999999919,0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-1,stuZu7hfhw,N,1.0,0.0,0,0,0,0,0,0.5,8.75,-0.439864368,-1.407490889,-2.144496906,0.0,5.75,0,0.0,11.125,0.0,0.5,0,0.75,0.0,0,0,8.75,0.15,-2.375,-0.879728736,-7.90999999944475e-07,-1.0,0.0,4.155067816,0.0,0,0.999999128,0.999999128,28
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-10,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.0,8.333333333,-0.148164802,0.335191619,0.59467231,0.0,0.0,0,0.0,9.357142857,0.0,0.0,0,0.0,0.0,0,0,8.333333333,0.0,-1.023809523999999,-inf,7.90999999944475e-07,-1.0,0.0,4.0925842655,0.75,0,0.999999919,0.999999919,8
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-10,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.0,8.333333333,-0.148164802,0.335191619,0.59467231,0.0,0.0,0,0.0,9.357142857,0.0,0.0,0,0.0,0.0,0,0,8.333333333,0.0,-1.023809523999999,-inf,7.300000004484275e-08,-1.0,0.0,4.0925842655,0.0,0,0.999999992,0.999999992,7
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-10,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.0,8.333333333,-0.148164802,0.335191619,0.59467231,0.0,0.0,0,0.0,9.357142857,0.0,0.0,0,0.0,0.0,0,0,8.333333333,0.0,-1.023809523999999,-inf,-7.300000004484275e-08,-1.0,0.0,4.0925842655,0.0,0,0.999999919,0.999999919,10
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-13,stuZw5vc19,N,0.0,1.0,0,0,0,0,0,0.0,13.0,0.182427238,1.392150475,0.544045777,1.0,2.0,0,6.0,13.93333333,0.0,0.0,0,0.0,0.0,0,0,inf,0.0,-0.93333333,0.0,-0.004994147000000004,1.0,0.0,6.591213619,0.0,0,0.995005772,0.995005772,13
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-14,stuZx59mub,N,1.0,0.0,0,0,0,0,0,1.0,8.0,-0.541818182,1.288030664,2.017455709,0.0,1.0,0,0.0,8.0,1.0,1.0,0,1.0,0.0,0,0,8.0,0.2,0.0,-0.541818182,-0.3661962919999999,-1.0,0.0,3.729090909,-1.0,0,0.62880948,-1.0,8
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-16,stuZqof4gv,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.238525448,-1.207581161,-1.383556771,0.0,1.5,0,0.0,11.2,0.0,0.0,0,0.0,0.0,0,0,8.5,0.0,-2.6999999999999993,-inf,1.988464307,-1.0,0.0,4.130737276,1.0,0,0.988464307,0.988464307,3
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-16,stuZqof4gv,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.238525448,-1.207581161,-1.383556771,0.0,1.5,0,0.0,11.2,0.0,0.0,0,0.0,0.0,0,0,8.5,0.0,-2.6999999999999993,-inf,-0.01550457999999999,-1.0,0.0,4.130737276,0.0,0,0.972959727,0.972959727,14
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-17,stuZzwgcq9,N,1.0,0.0,0,0,0,0,0,0.0,25.0,0.305657851,0.617671001,1.395521511,0.0,5.0,0,0.0,19.0,0.0,0.0,0,0.0,0.0,0,0,25.0,0.0,6.0,inf,0.026939425000000017,-1.0,0.0,12.6528289255,0.0,0,0.999899152,0.999899152,25
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-18,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,14.5,0.454333454,-0.881150518,-1.887602734,0.0,0.0,0,0.0,12.18333333,0.0,0.0,0,1.5,0.0,0,0,14.5,0.3,2.31666667,inf,-0.000982809000000029,-1.0,0.0,7.477166727,-1.5,0,0.998916343,0.998916343,12
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-18,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,14.5,0.454333454,-0.881150518,-1.887602734,0.0,0.0,0,0.0,12.18333333,0.0,0.0,0,1.5,0.0,0,0,14.5,0.3,2.31666667,inf,-0.0008379079999999428,-1.0,0.0,7.477166727,0.0,0,0.998078435,0.998078435,17
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-19,stuZcqzzcc,N,1.0,0.0,0,0,0,0,0,0.0,9.0,0.272727273,0.678240741,3.012836801,0.0,0.0,0,0.0,9.0,0.0,0.0,0,0.0,0.0,0,0,9.0,0.0,0.0,inf,0.0008379079999999428,-1.0,0.0,4.6363636365,1.5,0,0.998916343,0.998916343,9
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-20,stuZdzt2zw,N,1.0,0.0,0,0,0,0,0,0.0,19.0,0.412049025,0.497329898,-0.234006571,0.0,1.0,0,0.0,18.6,0.0,0.0,0,0.0,0.0,0,0,19.0,0.0,0.3999999999999986,inf,0.001083656000000044,-1.0,0.0,9.7060245125,0.0,0,0.999999999,0.999999999,19
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-21,stuZ6dkan1,N,0.75,0.0,0,0,0,0,0,0.0,8.0,-0.106510175,0.484237566,1.683712562,0.25,0.25,0,0.75,7.803174603,0.0,0.0,0,0.0,0.0,0,0,10.666666666666666,0.0,0.19682539699999957,-inf,-2.460000000370499e-07,-0.75,0.0,3.9467449125,0.0,0,0.999999753,0.999999753,7
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-21,stuZ6dkan1,N,0.75,0.0,0,0,0,0,0,0.0,8.0,-0.106510175,0.484237566,1.683712562,0.25,0.25,0,0.75,7.803174603,0.0,0.0,0,0.0,0.0,0,0,10.666666666666666,0.0,0.19682539699999957,-inf,2.239999999931186e-07,-0.75,0.0,3.9467449125,0.0,0,0.999999977,0.999999977,2
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-21,stuZ6dkan1,N,0.75,0.0,0,0,0,0,0,0.0,8.0,-0.106510175,0.484237566,1.683712562,0.25,0.25,0,0.75,7.803174603,0.0,0.0,0,0.0,0.0,0,0,10.666666666666666,0.0,0.19682539699999957,-inf,-0.001083634,-0.75,0.0,3.9467449125,0.0,0,0.998916343,0.998916343,4
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-21,stuZ6dkan1,N,0.75,0.0,0,0,0,0,0,0.0,8.0,-0.106510175,0.484237566,1.683712562,0.25,0.25,0,0.75,7.803174603,0.0,0.0,0,0.0,0.0,0,0,10.666666666666666,0.0,0.19682539699999957,-inf,-0.008234536999999986,-0.75,0.0,3.9467449125,0.0,0,0.990681806,0.990681806,19
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-22,stuZp2z1xx,N,0.75,0.0,0,0,0,0,0,0.5,4.75,-0.353507107,-0.754676658,-1.941307713,0.25,4.0,0,0.0,11.2452381,0.0,0.5,0,1.0,0.0,0,0,6.333333333333333,0.2,-6.4952381,-0.5302606605,0.008234536999999986,-0.75,0.0,2.1982464465,-1.0,0,0.998916343,0.998916343,8
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-22,stuZp2z1xx,N,0.75,0.0,0,0,0,0,0,0.5,4.75,-0.353507107,-0.754676658,-1.941307713,0.25,4.0,0,0.0,11.2452381,0.0,0.5,0,1.0,0.0,0,0,6.333333333333333,0.2,-6.4952381,-0.5302606605,-0.802570931,-0.75,0.0,2.1982464465,0.0,0,0.196345412,-1.0,7
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-22,stuZp2z1xx,N,0.75,0.0,0,0,0,0,0,0.5,4.75,-0.353507107,-0.754676658,-1.941307713,0.25,4.0,0,0.0,11.2452381,0.0,0.5,0,1.0,0.0,0,0,6.333333333333333,0.2,-6.4952381,-0.5302606605,1.988464307,-0.75,0.0,2.1982464465,0.0,0,0.988464307,0.988464307,0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-22,stuZp2z1xx,N,0.75,0.0,0,0,0,0,0,0.5,4.75,-0.353507107,-0.754676658,-1.941307713,0.25,4.0,0,0.0,11.2452381,0.0,0.5,0,1.0,0.0,0,0,6.333333333333333,0.2,-6.4952381,-0.5302606605,-0.792118895,-0.75,0.0,2.1982464465,0.0,0,0.196345412,-1.0,4
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-23,stuZa66jjy,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.103753075,1.238015567,0.20484557,0.0,0.0,0,0.0,17.125,0.0,0.0,0,1.0,0.0,0,0,13.0,0.2,-4.125,inf,1.9989163429999999,-1.0,0.0,6.5518765375,0.0,0,0.998916343,0.998916343,3
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-23,stuZa66jjy,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.103753075,1.238015567,0.20484557,0.0,0.0,0,0.0,17.125,0.0,0.0,0,1.0,0.0,0,0,13.0,0.2,-4.125,inf,0.000982809000000029,-1.0,0.0,6.5518765375,0.0,0,0.999899152,0.999899152,23
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-24,stuZvj7632,N,0.8,0.0,0,0,0,0,0,0.0,5.2,-0.560958401,-1.649690098,-2.146278703,0.2,0.6,0,0.4,8.666969697,0.0,0.0,0,0.0,0.0,0,0,6.5,0.0,-3.4669696970000006,-inf,0.00010083500000002132,-0.8,0.0,2.3195207995000002,1.0,0,0.999999987,0.999999987,6
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-24,stuZvj7632,N,0.8,0.0,0,0,0,0,0,0.0,5.2,-0.560958401,-1.649690098,-2.146278703,0.2,0.6,0,0.4,8.666969697,0.0,0.0,0,0.0,0.0,0,0,6.5,0.0,-3.4669696970000006,-inf,1.199999999368373e-08,-0.8,0.0,2.3195207995000002,0.0,0,0.999999999,0.999999999,2
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-24,stuZvj7632,N,0.8,0.0,0,0,0,0,0,0.0,5.2,-0.560958401,-1.649690098,-2.146278703,0.2,0.6,0,0.4,8.666969697,0.0,0.0,0,0.0,0.0,0,0,6.5,0.0,-3.4669696970000006,-inf,9.999999717180685e-10,-0.8,0.0,2.3195207995000002,0.0,0,1.0,1.0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-24,stuZvj7632,N,0.8,0.0,0,0,0,0,0,0.0,5.2,-0.560958401,-1.649690098,-2.146278703,0.2,0.6,0,0.4,8.666969697,0.0,0.0,0,0.0,0.0,0,0,6.5,0.0,-3.4669696970000006,-inf,-0.00010084799999998673,-0.8,0.0,2.3195207995000002,0.0,0,0.999899152,0.999899152,2
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-24,stuZvj7632,N,0.8,0.0,0,0,0,0,0,0.0,5.2,-0.560958401,-1.649690098,-2.146278703,0.2,0.6,0,0.4,8.666969697,0.0,0.0,0,0.0,0.0,0,0,6.5,0.0,-3.4669696970000006,-inf,1.4026000000000316e-05,-0.8,0.0,2.3195207995000002,0.0,0,0.999913178,0.999913178,16
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-26,stuZu7hfhw,N,1.0,0.0,0,0,0,0,0,0.0,3.666666667,-0.569936544,-1.112099757,-2.545582692,0.0,0.666666667,0,0.0,7.131907308,0.0,0.0,0,0.0,0.0,0,0,3.666666667,0.0,-3.465240641,-inf,7.925200000002963e-05,-1.0,0.0,1.5483650615,0.0,0,0.99999243,0.99999243,5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-26,stuZu7hfhw,N,1.0,0.0,0,0,0,0,0,0.0,3.666666667,-0.569936544,-1.112099757,-2.545582692,0.0,0.666666667,0,0.0,7.131907308,0.0,0.0,0,0.0,0.0,0,0,3.666666667,0.0,-3.465240641,-inf,6.697999999971671e-06,-1.0,0.0,1.5483650615,0.0,0,0.999999128,0.999999128,0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-26,stuZu7hfhw,N,1.0,0.0,0,0,0,0,0,0.0,3.666666667,-0.569936544,-1.112099757,-2.545582692,0.0,0.666666667,0,0.0,7.131907308,0.0,0.0,0,0.0,0.0,0,0,3.666666667,0.0,-3.465240641,-inf,8.719999999851069e-07,-1.0,0.0,1.5483650615,0.0,0,1.0,1.0,6
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-28,stuZf5hc3l,N,0.5,0.5,0,0,0,0,0,0.0,7.0,0.0,2.438423129,1.058725714,0.5,0.5,0,1.0,10.16666667,0.0,0.0,0,0.0,0.0,0,0,14.0,0.0,-3.1666666699999997,0.0,-8.719999999851069e-07,0.0,0.0,3.5,0.0,0,0.999999128,0.999999128,9
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-28,stuZf5hc3l,N,0.5,0.5,0,0,0,0,0,0.0,7.0,0.0,2.438423129,1.058725714,0.5,0.5,0,1.0,10.16666667,0.0,0.0,0,0.0,0.0,0,0,14.0,0.0,-3.1666666699999997,0.0,-0.772507659,0.0,0.0,3.5,0.0,0,0.227491469,0.227491469,5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-29,stuZchrz7k,N,1.0,0.0,0,0,0,0,0,0.0,16.5,-0.242331505,-0.254695911,-1.390241714,0.0,0.0,0,0.0,23.11111111,0.0,0.0,0,0.0,0.0,0,0,16.5,0.0,-6.6111111099999995,-inf,0.760972838,-1.0,0.0,8.1288342475,0.0,0,0.988464307,0.988464307,0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-29,stuZchrz7k,N,1.0,0.0,0,0,0,0,0,0.0,16.5,-0.242331505,-0.254695911,-1.390241714,0.0,0.0,0,0.0,23.11111111,0.0,0.0,0,0.0,0.0,0,0,16.5,0.0,-6.6111111099999995,-inf,0.011535611999999973,-1.0,0.0,8.1288342475,0.0,0,0.999999919,0.999999919,33
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-30,stuZ4yabys,N,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.318181818,-1.97394712,-2.224092212,0.0,0.0,0,0.0,6.666666667,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,-2.6666666670000003,-inf,8.10000000406319e-08,-1.0,0.0,1.8409090909999999,0.0,0,1.0,1.0,4
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-31,stuZlawq0v,N,1.0,0.0,0,0,0,0,0,0.0,19.0,0.464682941,0.216590363,0.967192761,0.0,1.0,0,0.0,10.18181818,0.0,0.0,0,0.0,0.0,0,0,19.0,0.0,8.81818182,inf,-0.261017151,-1.0,0.0,9.7323414705,0.0,0,0.738982849,0.738982849,19
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-32,stuZz2vfqg,N,1.0,0.0,0,0,0,0,0,0.0,1.5,-0.649342765,-0.026650735,-1.335149095,0.0,0.0,0,0.0,14.75,0.0,0.0,0,0.0,0.0,0,0,1.5,0.0,-13.25,-inf,0.26100777399999997,-1.0,0.0,0.4253286175,0.0,0,0.999990623,0.999990623,0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-32,stuZz2vfqg,N,1.0,0.0,0,0,0,0,0,0.0,1.5,-0.649342765,-0.026650735,-1.335149095,0.0,0.0,0,0.0,14.75,0.0,0.0,0,0.0,0.0,0,0,1.5,0.0,-13.25,-inf,-0.011526315999999981,-1.0,0.0,0.4253286175,0.0,0,0.988464307,0.988464307,3
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-34,stuZbju6cm,N,1.0,0.0,0,0,0,0,0,1.0,26.0,1.358888356,0.307559468,-0.726541865,0.0,1.0,0,0.0,9.928571429,1.0,1.0,0,1.0,0.0,0,0,26.0,0.2,16.071428571,1.358888356,0.011535693000000014,-1.0,0.0,13.679444178,-1.0,0,1.0,-1.0,26
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-35,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.333333333,6.0,-0.251476091,-1.718515059,-2.809340332,0.0,0.666666667,0,0.0,11.33333333,0.666666667,0.666666667,0,2.0,0.0,0,0,6.0,0.4,-5.33333333,-0.7544282737544283,1.227491469,-1.0,0.0,2.8742619545,-1.0,0,0.227491469,-1.0,7
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-35,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.333333333,6.0,-0.251476091,-1.718515059,-2.809340332,0.0,0.666666667,0,0.0,11.33333333,0.666666667,0.666666667,0,2.0,0.0,0,0,6.0,0.4,-5.33333333,-0.7544282737544283,2.0,-1.0,0.0,2.8742619545,0.0,0,1.0,1.0,6
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-35,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.333333333,6.0,-0.251476091,-1.718515059,-2.809340332,0.0,0.666666667,0,0.0,11.33333333,0.666666667,0.666666667,0,2.0,0.0,0,0,6.0,0.4,-5.33333333,-0.7544282737544283,0.0,-1.0,0.0,2.8742619545,0.0,0,1.0,1.0,5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-38,stuZw5vc19,N,1.0,0.0,0,0,0,0,0,0.0,14.0,0.736076267,-0.243580529,-1.283229181,0.0,2.0,0,0.0,8.357142857,0.0,0.0,0,2.0,0.0,0,0,14.0,0.4,5.6428571430000005,inf,-1.664099999998392e-05,-1.0,0.0,7.3680381335,0.0,0,0.999983359,0.999983359,14
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-39,stuZx59mub,N,1.0,0.0,0,0,0,0,0,0.0,51.0,-0.133333333,-1.270083328,-1.391633354,0.0,0.0,0,0.0,35.75,0.0,0.0,0,0.0,0.0,0,0,51.0,0.0,15.25,-inf,-8.420700000000281e-05,-1.0,0.0,25.4333333335,2.0,0,0.999899152,0.999899152,51
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-4,stuZchrz7k,N,0.5,0.0,0,0,0,0,0,0.0,35.0,1.97575359,0.549996703,2.685707623,0.5,0.5,0,0.5,35.25,0.0,0.0,0,1.0,0.0,0,0,70.0,0.2,-0.25,inf,-0.011434845000000027,-0.5,0.0,18.487876795,-1.0,0,0.988464307,0.988464307,15
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-4,stuZchrz7k,N,0.5,0.0,0,0,0,0,0,0.0,35.0,1.97575359,0.549996703,2.685707623,0.5,0.5,0,0.5,35.25,0.0,0.0,0,1.0,0.0,0,0,70.0,0.2,-0.25,inf,-0.702365987,-0.5,0.0,18.487876795,0.0,0,0.28609832,0.28609832,55
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-41,stuZqof4gv,N,1.0,0.0,0,0,0,0,0,0.0,9.5,-0.261935202,-0.661036793,-0.475423261,0.0,2.0,0,0.0,9.666666667,0.0,0.0,0,0.0,0.0,0,0,9.5,0.0,-0.16666666699999944,-inf,0.602188354,-1.0,0.0,4.619032399,1.0,0,0.888286674,0.888286674,6
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-41,stuZqof4gv,N,1.0,0.0,0,0,0,0,0,0.0,9.5,-0.261935202,-0.661036793,-0.475423261,0.0,2.0,0,0.0,9.666666667,0.0,0.0,0,0.0,0.0,0,0,9.5,0.0,-0.16666666699999944,-inf,0.11161247799999996,-1.0,0.0,4.619032399,0.0,0,0.999899152,0.999899152,13
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-42,stuZzwgcq9,Y,1.0,0.0,0,0,0,0,0,0.0,29.0,1.368325901,7.612618086,8.273594563,0.0,2.0,0,0.0,39.18181818,0.0,0.0,0,0.0,0.0,0,0,29.0,0.0,-10.18181818,inf,9.277699999998834e-05,-1.0,0.0,15.1841629505,0.0,0,0.999991929,0.999991929,29
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-43,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,12.5,0.082456398,1.803184129,1.059154146,0.0,0.0,0,0.0,11.875,0.0,0.0,0,1.0,0.0,0,0,12.5,0.2,0.625,inf,-0.11170525499999995,-1.0,0.0,6.291228199,-1.0,0,0.888286674,0.888286674,7
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-43,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,12.5,0.082456398,1.803184129,1.059154146,0.0,0.0,0,0.0,11.875,0.0,0.0,0,1.0,0.0,0,0,12.5,0.2,0.625,inf,0.111534366,-1.0,0.0,6.291228199,0.0,0,0.99982104,0.99982104,18
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,inf,0.75,-4.372097172,-0.0,-0.442858438,0.0,25.484375,0.933480191,-2.75,0,0.556962602,-1.0,2
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,inf,0.75,-4.372097172,-0.0,1.556962602,0.0,25.484375,0.933480191,0.0,0,0.556962602,-1.0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,inf,0.75,-4.372097172,-0.0,1.556962602,0.0,25.484375,0.933480191,0.0,0,0.556962602,-1.0,5
