Unique-id,namea_x,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,Row,lesson,namea_y,prod,cell,right,bug,help,choice,string,number,point,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,helppct-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up,recent8help,recent5wrong,manywrong-up,asymptoteA-up,asymptoteB-up,Behaviour,Coder
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-44,stuZes44g9,N,0.333333333,0.0,0,0,0,0,0,0.666666667,9.666666667,-0.213946768,-1.173652425,-1.28556285,0.666666667,3.0,0,0.0,6.85,2.0,2.333333333,0,2.0,0.0,0,0,15856,CTA1Z12ZRAH,stuZes44g9,Skill1,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.206073547,1,1,-0.776365603,-0.76365603,-0.438265081,1,4,0,0,5.0,3,3,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-44,stuZes44g9,N,0.333333333,0.0,0,0,0,0,0,0.666666667,9.666666667,-0.213946768,-1.173652425,-1.28556285,0.666666667,3.0,0,0.0,6.85,2.0,2.333333333,0,2.0,0.0,0,0,15857,CTA1Z12ZRAH,stuZes44g9,Skill1,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.206073547,1,4,-0.440914008,-1.210924824,-1.437487827,1,5,0,0,4.8,3,4,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-44,stuZes44g9,N,0.333333333,0.0,0,0,0,0,0,0.666666667,9.666666667,-0.213946768,-1.173652425,-1.28556285,0.666666667,3.0,0,0.0,6.85,2.0,2.333333333,0,2.0,0.0,0,0,15858,CTA1Z12ZRAH,stuZes44g9,Skill115,R7C1,1,0,0,0,0,0,0,0.96776108,0.96776108,0,24,0.575439305,-1.54637642,-1.980935641,0,0,0,0,10.75,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-45,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,10.0,-0.152299876,1.010794463,1.656837437,0.0,0.0,0,0.0,11.0,0.0,0.0,0,0.0,0.0,0,0,9246,CTA1Z12ZT,stuZa9ykl0,Skill102,yMax,1,0,0,0,0,0,0,0.988464307,0.988464307,0,17,0.232446577,1.395414583,1.520854699,0,0,0,0,17.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-45,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,10.0,-0.152299876,1.010794463,1.656837437,0.0,0.0,0,0.0,11.0,0.0,0.0,0,0.0,0.0,0,0,9247,CTA1Z12ZT,stuZa9ykl0,Skill104,yScale,1,0,0,0,0,0,0,0.988464307,0.988464307,0,3,-0.537046329,0.626174344,1.792820175,0,0,0,0,5.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-46,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,7.75,-0.130944293,-0.964378334,-0.882897418,1.0,18.5,0,2.5,7.153571429,2.25,3.0,0,3.0,0.5,0,0,12795,CTA1Z12ZT,stuZcao8a9,Skill133,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.518060268,1,11,0.191847826,-1.114048755,-0.347799318,1,17,0,10,10.28571429,1,2,0,3,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-46,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,7.75,-0.130944293,-0.964378334,-0.882897418,1.0,18.5,0,2.5,7.153571429,2.25,3.0,0,3.0,0.5,0,0,12796,CTA1Z12ZT,stuZcao8a9,Skill133,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.518060268,1,0,-0.900679348,-0.418328712,0.560815375,1,18,0,0,9.6,2,3,0,4,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-46,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,7.75,-0.130944293,-0.964378334,-0.882897418,1.0,18.5,0,2.5,7.153571429,2.25,3.0,0,3.0,0.5,0,0,12797,CTA1Z12ZT,stuZcao8a9,Skill1,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.198773657,1,3,-0.602717391,-1.013586957,-1.822880277,1,19,0,0,3.928571429,3,3,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-46,stuZcao8a9,N,0.0,0.0,0,0,0,0,0,1.0,7.75,-0.130944293,-0.964378334,-0.882897418,1.0,18.5,0,2.5,7.153571429,2.25,3.0,0,3.0,0.5,0,0,12798,CTA1Z12ZT,stuZcao8a9,Skill1,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.198773657,1,17,0.787771739,-1.311548913,-1.921725451,1,20,0,0,4.8,3,4,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-47,stuZbesazn,Y,1.0,0.0,0,0,0,0,0,0.0,9.0,-0.268292683,0.59109205,0.753502021,0.0,0.0,0,0.0,9.0,0.0,0.0,0,0.0,0.0,0,0,10154,CTA1Z12ZRAH,stuZbesazn,Skill25,N2377960206795999xstrategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,9,-0.268292683,0.59109205,0.753502021,0,0,0,0,9.0,0,0,0,0,0,0,0,OFF TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-48,stuZnt8mrw,N,1.0,0.0,0,0,0,0,0,0.0,25.0,0.308950017,1.505023271,2.564733433,0.0,0.0,0,0.0,17.57142857,0.0,0.0,0,1.0,0.0,0,0,23601,CTA1Z12ZRAH,stuZnt8mrw,Skill128,R2C3,1,0,0,0,0,0,0,0.999971482,0.999971482,0,3,-0.352098765,2.297807348,3.625390937,0,0,0,0,11.14285714,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-48,stuZnt8mrw,N,1.0,0.0,0,0,0,0,0,0.0,25.0,0.308950017,1.505023271,2.564733433,0.0,0.0,0,0.0,17.57142857,0.0,0.0,0,1.0,0.0,0,0,23602,CTA1Z12ZRAH,stuZnt8mrw,Skill149,R3C2,1,0,0,0,0,0,0,0.998916343,0.998916343,0,47,0.9699988,0.712239195,1.504075929,0,0,0,0,24.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-50,stuZ3ilopc,N,0.5,0.0,0,0,0,0,0,0.0,10.0,0.064719869,-0.40533847,-1.999347228,0.5,0.5,0,0.5,10.25,0.0,0.0,0,1.0,0.0,0,0,1426,CTA1Z12ZRAH,stuZ3ilopc,Skill24,N265013xstrategic,1,0,0,0,0,0,0,0.999899152,0.999899152,0,5,0.0,-0.81067694,-2.278785726,0,0,0,0,6.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-50,stuZ3ilopc,N,0.5,0.0,0,0,0,0,0,0.0,10.0,0.064719869,-0.40533847,-1.999347228,0.5,0.5,0,0.5,10.25,0.0,0.0,0,1.0,0.0,0,0,1427,CTA1Z12ZRAH,stuZ3ilopc,Skill115,R4C1,0,0,0,0,0,0,0,0.90931583,0.90931583,0,15,0.129439738,0.0,-1.719908731,1,1,0,1,14.5,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-51,stuZmwzvdx,N,0.666666667,0.333333333,0,0,0,0,0,0.333333333,8.666666667,-0.361768295,-1.115232281,-1.89002705,0.333333333,0.666666667,0,0.333333333,12.1,0.333333333,0.333333333,0,1.0,0.0,0,0,22836,CTA1Z12ZRAH,stuZmwzvdx,Skill144,R2C1,1,0,0,0,0,0,0,0.999899152,0.999899152,0,8,-0.16244898,-1.134122264,-1.807123106,0,0,0,0,14.5,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-51,stuZmwzvdx,N,0.666666667,0.333333333,0,0,0,0,0,0.333333333,8.666666667,-0.361768295,-1.115232281,-1.89002705,0.333333333,0.666666667,0,0.333333333,12.1,0.333333333,0.333333333,0,1.0,0.0,0,0,22837,CTA1Z12ZRAH,stuZmwzvdx,Skill135,R1C1,1,0,0,0,0,0,0,-1.0,0.999899152,1,0,-0.937707391,-0.858929521,-1.628679409,0,1,0,0,3.8,1,1,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-51,stuZmwzvdx,N,0.666666667,0.333333333,0,0,0,0,0,0.333333333,8.666666667,-0.361768295,-1.115232281,-1.89002705,0.333333333,0.666666667,0,0.333333333,12.1,0.333333333,0.333333333,0,1.0,0.0,0,0,22838,CTA1Z12ZRAH,stuZmwzvdx,Skill107,R1C2,0,1,0,0,0,0,0,0.28609832,0.28609832,0,18,0.014851485,-1.352645058,-2.234278635,1,1,0,1,18.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-52,stuZc0q0x3,N,0.5,0.0,0,0,0,0,0,0.0,39.0,2.23047176,-0.199526443,-1.645402732,0.5,0.5,0,0.0,39.0,0.0,0.0,0,1.0,0.0,0,0,11291,CTA1Z12ZT,stuZc0q0x3,Skill84,Series2AddCurve,1,0,0,0,0,0,0,0.988464307,0.988464307,0,10,0.100927748,-0.528340833,-2.158925025,0,0,0,0,10.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-52,stuZc0q0x3,N,0.5,0.0,0,0,0,0,0,0.0,39.0,2.23047176,-0.199526443,-1.645402732,0.5,0.5,0,0.0,39.0,0.0,0.0,0,1.0,0.0,0,0,11292,CTA1Z12ZT,stuZc0q0x3,Skill133,Intersection1X,0,0,0,0,0,0,0,0.28609832,0.28609832,0,68,4.360015773,0.129287946,-1.131880439,1,1,0,0,68.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-54,stuZy39wrp,N,0.666666667,0.0,0,0,0,0,0,0.666666667,8.0,-0.390496355,-1.290330603,-1.782475028,0.333333333,7.0,0,4.0,6.085823755,1.0,1.0,0,1.666666667,0.0,0,0,35285,CTA1Z12ZT,stuZy39wrp,Skill1,Series1Label,0,0,0,0,0,0,0,-1.0,0.195280612,1,2,-0.819934122,-0.619150007,-1.9247195,1,8,0,12,3.724137931,1,1,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-54,stuZy39wrp,N,0.666666667,0.0,0,0,0,0,0,0.666666667,8.0,-0.390496355,-1.290330603,-1.782475028,0.333333333,7.0,0,4.0,6.085823755,1.0,1.0,0,1.666666667,0.0,0,0,35286,CTA1Z12ZT,stuZy39wrp,Skill124,Series2Label,1,0,0,0,0,0,0,0.888286674,0.888286674,0,14,0.108247423,-1.8402649,-2.091868876,0,5,0,0,7.2,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-54,stuZy39wrp,N,0.666666667,0.0,0,0,0,0,0,0.666666667,8.0,-0.390496355,-1.290330603,-1.782475028,0.333333333,7.0,0,4.0,6.085823755,1.0,1.0,0,1.666666667,0.0,0,0,35287,CTA1Z12ZT,stuZy39wrp,Skill124,Series1Label,1,0,0,0,0,0,0,-1.0,0.888286674,1,8,-0.459802367,-1.411576903,-1.330836707,0,8,0,0,7.333333333,2,2,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-56,stuZy9ooyh,N,1.0,0.0,0,0,0,0,0,0.0,8.0,0.403496741,-0.296538201,0.018957733,0.0,0.0,0,0.0,12.8,0.0,0.0,0,0.0,0.0,0,0,36369,CTA1Z12ZRAH,stuZy9ooyh,Skill136,R1C2,1,0,0,0,0,0,0,0.999990623,0.999990623,0,0,-0.946586764,0.953753672,0.104068314,0,0,0,0,15.6,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-56,stuZy9ooyh,N,1.0,0.0,0,0,0,0,0,0.0,8.0,0.403496741,-0.296538201,0.018957733,0.0,0.0,0,0.0,12.8,0.0,0.0,0,0.0,0.0,0,0,36370,CTA1Z12ZRAH,stuZy9ooyh,Skill144,R2C3,1,0,0,0,0,0,0,0.998916343,0.998916343,0,16,1.753580247,-1.546830075,-0.066152847,0,0,0,0,10.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-59,stuZetcek4,N,1.0,0.0,0,0,0,0,0,0.0,38.0,1.77654321,1.424948587,5.645343509,0.0,0.0,0,0.0,34.0,0.0,0.0,0,1.0,0.0,0,0,16980,CTA1Z12ZRAH,stuZetcek4,Skill124,Series2Label,1,0,0,0,0,0,0,0.888286674,0.888286674,0,38,1.77654321,1.424948587,5.645343509,0,0,0,0,34.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-60,stuZz2gmhc,N,1.0,0.0,0,0,0,0,0,0.0,4.166666667,-0.444068623,-1.175201824,-1.933483671,0.0,0.0,0,0.0,8.733333333,0.0,0.0,0,0.0,0.0,0,0,36808,CTA1Z12ZT,stuZz2gmhc,Skill136,R1C2,1,0,0,0,0,0,0,0.999990623,0.999990623,0,0,-0.941745255,-1.077744839,-1.685524878,0,0,0,0,11.8,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-60,stuZz2gmhc,N,1.0,0.0,0,0,0,0,0,0.0,4.166666667,-0.444068623,-1.175201824,-1.933483671,0.0,0.0,0,0.0,8.733333333,0.0,0.0,0,0.0,0.0,0,0,36809,CTA1Z12ZT,stuZz2gmhc,Skill144,R2C3,1,0,0,0,0,0,0,0.988464307,0.988464307,0,6,0.261508325,-1.110321831,-2.183929275,0,0,0,0,9.5,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-60,stuZz2gmhc,N,1.0,0.0,0,0,0,0,0,0.0,4.166666667,-0.444068623,-1.175201824,-1.933483671,0.0,0.0,0,0.0,8.733333333,0.0,0.0,0,0.0,0.0,0,0,36810,CTA1Z12ZT,stuZz2gmhc,Skill136,R1C3,1,0,0,0,0,0,0,0.999999128,0.999999128,0,0,-0.929397549,-0.205570263,-1.757981768,0,0,0,0,9.833333333,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-60,stuZz2gmhc,N,1.0,0.0,0,0,0,0,0,0.0,4.166666667,-0.444068623,-1.175201824,-1.933483671,0.0,0.0,0,0.0,8.733333333,0.0,0.0,0,0.0,0.0,0,0,36811,CTA1Z12ZT,stuZz2gmhc,Skill128,R2C1,1,0,0,0,0,0,0,0.999999919,0.999999919,0,4,-0.497503799,-1.609634478,-1.778211055,0,0,0,0,5.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-60,stuZz2gmhc,N,1.0,0.0,0,0,0,0,0,0.0,4.166666667,-0.444068623,-1.175201824,-1.933483671,0.0,0.0,0,0.0,8.733333333,0.0,0.0,0,0.0,0.0,0,0,36812,CTA1Z12ZT,stuZz2gmhc,Skill146,R3C1,1,0,0,0,0,0,0,0.998916343,0.998916343,0,2,-0.455645161,-1.165393022,-1.63247161,0,0,0,0,4.666666667,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-60,stuZz2gmhc,N,1.0,0.0,0,0,0,0,0,0.0,4.166666667,-0.444068623,-1.175201824,-1.933483671,0.0,0.0,0,0.0,8.733333333,0.0,0.0,0,0.0,0.0,0,0,36813,CTA1Z12ZT,stuZz2gmhc,Skill149,R3C2,1,0,0,0,0,0,0,0.999990623,0.999990623,0,13,-0.101628299,-1.882546509,-2.562783438,0,0,0,0,11.6,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-61,stuZ7pe2qa,N,1.0,0.0,0,0,0,0,0,0.0,7.0,-0.211342965,0.986325903,0.294937473,0.0,0.0,0,0.0,11.08333333,0.0,0.0,0,0.0,0.0,0,0,7566,CTA1Z12ZT,stuZ7pe2qa,Skill84,Series1AddCurve,1,0,0,0,0,0,0,0.998916343,0.998916343,0,7,-0.223360656,0.649880212,0.41300078,0,0,0,0,11.66666667,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-61,stuZ7pe2qa,N,1.0,0.0,0,0,0,0,0,0.0,7.0,-0.211342965,0.986325903,0.294937473,0.0,0.0,0,0.0,11.08333333,0.0,0.0,0,0.0,0.0,0,0,7567,CTA1Z12ZT,stuZ7pe2qa,Skill84,Series2AddCurve,1,0,0,0,0,0,0,0.999899152,0.999899152,0,7,-0.199325274,1.322771594,0.176874167,0,0,0,0,10.5,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-62,stuZq83gfs,N,0.75,0.0,0,0,0,0,0,0.75,5.75,-0.21102674,0.853788172,3.711043852,0.25,0.25,0,0.25,15.66220238,2.25,3.5,0,0.0,0.0,0,0,25466,CTA1Z12ZRAH,stuZq83gfs,Skill104,yScale,1,0,0,0,0,0,0,-1.0,0.988464307,1,4,-0.388287592,3.239466564,7.577843749,0,0,0,0,12.85714286,3,4,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-62,stuZq83gfs,N,0.75,0.0,0,0,0,0,0,0.75,5.75,-0.21102674,0.853788172,3.711043852,0.25,0.25,0,0.25,15.66220238,2.25,3.5,0,0.0,0.0,0,0,25467,CTA1Z12ZRAH,stuZq83gfs,Skill104,yScale,1,0,0,0,0,0,0,-1.0,0.988464307,1,3,-0.510630073,1.404329339,4.542713568,0,0,0,0,11.625,3,5,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-62,stuZq83gfs,N,0.75,0.0,0,0,0,0,0,0.75,5.75,-0.21102674,0.853788172,3.711043852,0.25,0.25,0,0.25,15.66220238,2.25,3.5,0,0.0,0.0,0,0,25468,CTA1Z12ZRAH,stuZq83gfs,Skill104,yScale,1,0,0,0,0,0,0,-1.0,0.988464307,1,3,-0.510630073,0.180904523,2.340548898,0,0,0,0,10.66666667,3,5,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-62,stuZq83gfs,N,0.75,0.0,0,0,0,0,0,0.75,5.75,-0.21102674,0.853788172,3.711043852,0.25,0.25,0,0.25,15.66220238,2.25,3.5,0,0.0,0.0,0,0,25469,CTA1Z12ZRAH,stuZq83gfs,Skill133,Intersection1Y,0,0,0,0,0,0,0,0.735153049,0.735153049,0,13,0.565440779,-1.409547739,0.383069192,1,1,0,1,27.5,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-63,stuZes44g9,N,0.0,0.0,0,0,0,0,0,0.8,7.4,-0.637614132,-2.086310666,-3.258073101,1.0,3.8,0,1.4,9.580974026,2.2,2.8,0,2.6,0.6,0,0,15888,CTA1Z12ZRAH,stuZes44g9,Skill115,R7C1,0,0,0,0,0,0,0,-1.0,0.972299248,1,3,-0.747929711,-1.582431942,-2.608822771,1,3,0,5,6.9,2,2,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-63,stuZes44g9,N,0.0,0.0,0,0,0,0,0,0.8,7.4,-0.637614132,-2.086310666,-3.258073101,1.0,3.8,0,1.4,9.580974026,2.2,2.8,0,2.6,0.6,0,0,15889,CTA1Z12ZRAH,stuZes44g9,Skill115,R7C1,0,0,0,0,0,0,0,-1.0,0.972299248,1,0,-0.936982428,-1.424560695,-3.249989402,1,4,0,0,6.272727273,3,3,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-63,stuZes44g9,N,0.0,0.0,0,0,0,0,0,0.8,7.4,-0.637614132,-2.086310666,-3.258073101,1.0,3.8,0,1.4,9.580974026,2.2,2.8,0,2.6,0.6,0,0,15890,CTA1Z12ZRAH,stuZes44g9,Skill1,R7C1,0,0,0,0,0,0,0,-1.0,0.747129722,1,1,-0.873964856,-2.369824278,-3.267344081,1,5,0,0,3.857142857,3,4,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-63,stuZes44g9,N,0.0,0.0,0,0,0,0,0,0.8,7.4,-0.637614132,-2.086310666,-3.258073101,1.0,3.8,0,1.4,9.580974026,2.2,2.8,0,2.6,0.6,0,0,15891,CTA1Z12ZRAH,stuZes44g9,Skill1,R7C1,0,0,0,0,0,0,0,-1.0,0.747129722,1,4,-0.684912139,-2.558876995,-3.235507978,1,6,0,0,3.875,3,5,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-63,stuZes44g9,N,0.0,0.0,0,0,0,0,0,0.8,7.4,-0.637614132,-2.086310666,-3.258073101,1.0,3.8,0,1.4,9.580974026,2.2,2.8,0,2.6,0.6,0,0,15892,CTA1Z12ZRAH,stuZes44g9,VALUE,N3000120x4000160xstrategic,0,0,0,0,0,0,0,0.227491469,0.227491469,0,29,0.055718475,-2.495859422,-3.928701272,1,1,0,2,27.0,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-64,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.24351357,-0.863012835,-0.513628024,0.0,0.2,0,0.0,6.773333333,0.0,0.0,0,1.4,0.0,0,0,9268,CTA1Z12ZT,stuZa9ykl0,Skill149,R3C3,1,0,0,0,0,0,0,0.996729651,0.996729651,0,10,-0.070950027,1.684366728,0.589152517,0,0,0,0,18.16666667,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-64,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.24351357,-0.863012835,-0.513628024,0.0,0.2,0,0.0,6.773333333,0.0,0.0,0,1.4,0.0,0,0,9269,CTA1Z12ZT,stuZa9ykl0,Skill108,R4C1,1,0,0,0,0,0,0,0.999899152,0.999899152,0,4,-0.563168823,-0.980070104,1.157771539,0,0,0,0,7.5,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-64,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.24351357,-0.863012835,-0.513628024,0.0,0.2,0,0.0,6.773333333,0.0,0.0,0,1.4,0.0,0,0,9270,CTA1Z12ZT,stuZa9ykl0,Skill100,R4C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.879214307,-1.249102407,1.050247878,0,0,0,0,0.0,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-64,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.24351357,-0.863012835,-0.513628024,0.0,0.2,0,0.0,6.773333333,0.0,0.0,0,1.4,0.0,0,0,9271,CTA1Z12ZT,stuZa9ykl0,Skill100,R4C3,1,0,0,0,0,0,0,0.988464307,0.988464307,0,0,-0.814542108,-1.513333157,-2.422453234,0,1,0,0,0.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-64,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.24351357,-0.863012835,-0.513628024,0.0,0.2,0,0.0,6.773333333,0.0,0.0,0,1.4,0.0,0,0,9272,CTA1Z12ZT,stuZa9ykl0,Skill108,R5C3,1,0,0,0,0,0,0,0.999990623,0.999990623,0,11,1.110307414,-2.256925237,-2.942858821,0,0,0,0,8.2,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-66,stuZbesazn,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.441632653,-0.234012902,-1.063129786,0.0,2.0,0,0.0,14.33333333,0.0,0.0,0,1.0,0.0,0,0,10180,CTA1Z12ZRAH,stuZbesazn,Skill144,R2C1,1,0,0,0,0,0,0,0.999999128,0.999999128,0,5,-0.441632653,-0.234012902,-1.063129786,0,2,0,0,14.33333333,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-67,stuZnt8mrw,N,1.0,0.0,0,0,0,0,0,0.0,39.0,2.179352908,5.061716309,12.05910338,0.0,0.0,0,0.0,23.0,0.0,0.0,0,2.0,0.0,0,0,23608,CTA1Z12ZRAH,stuZnt8mrw,Skill122,XLabel,1,0,0,0,0,0,0,0.988464307,0.988464307,0,39,2.179352908,5.061716309,12.05910338,0,0,0,0,23.0,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-69,stuZ3ilopc,N,1.0,0.0,0,0,0,0,0,0.5,8.0,-0.15148168,-0.138299652,-0.795386726,0.0,0.5,0,0.0,9.0625,1.0,1.0,0,0.0,0.0,0,0,1438,CTA1Z12ZRAH,stuZ3ilopc,Skill104,yScale,1,0,0,0,0,0,0,-1.0,0.979706094,1,4,-0.388287592,0.031866099,-0.472803428,0,1,0,0,7.375,2,2,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-69,stuZ3ilopc,N,1.0,0.0,0,0,0,0,0,0.5,8.0,-0.15148168,-0.138299652,-0.795386726,0.0,0.5,0,0.0,9.0625,1.0,1.0,0,0.0,0.0,0,0,1439,CTA1Z12ZRAH,stuZ3ilopc,Skill102,xMax,1,0,0,0,0,0,0,0.999899152,0.999899152,0,12,0.085324232,-0.308465404,-1.117970024,0,0,0,0,10.75,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-7,stuZa9ykl0,N,1.0,0.0,0,0,0,0,0,0.0,24.0,0.456368628,0.0,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0,0.0,0.0,0,0,9203,CTA1Z12ZT,stuZa9ykl0,Skill136,R1C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,24,0.456368628,0.0,0.0,0,0,0,0,24.0,0,0,0,0,0,0,0,ON TASK,awagner
